Date,NIFTY 50,HDFC LIQUID FUND,NIFTY MIDCAP 100,Date1,,,
09-Dec-13,6363.9,2802.09,7800.9,08/06/2015,,,
06-Dec-13,6259.9,2801.48,7843.7,07/06/2015,,,
05-Dec-13,6241.1,2800.25,7766.45,05/06/2015,,,
04-Dec-13,6160.95,2799.63,7725.45,04/06/2015,,,
03-Dec-13,6201.85,2799,7664.3,03/06/2015,,,
02-Dec-13,6217.85,2798.37,7738.7,02/06/2015,,,
29-Nov-13,6176.1,2797.73,7735,01/06/2015,,,
28-Nov-13,6091.85,2797.08,7682.4,31/05/2015,,,
27-Nov-13,6057.1,2795.86,7597.2,29/05/2015,,,
26-Nov-13,6059.1,2795.21,7529.45,28/05/2015,,,
25-Nov-13,6115.35,2794.58,7529,27/05/2015,,,
22-Nov-13,5995.45,2793.95,7563.95,26/05/2015,,,
21-Nov-13,5999.05,2793.3,7449.4,25/05/2015,,,
20-Nov-13,6122.9,2792.64,7443.95,24/05/2015,,,
19-Nov-13,6203.35,2791.4,7570.3,22/05/2015,,,
18-Nov-13,6189,2790.76,7618.15,21/05/2015,,,
14-Nov-13,6056.15,2790.11,7615.8,20/05/2015,,,
13-Nov-13,5989.6,2789.47,7516.35,19/05/2015,,,
12-Nov-13,6018.05,2788.84,7407.65,18/05/2015,,,
11-Nov-13,6078.8,2788.19,7459.95,17/05/2015,,,
08-Nov-13,6140.75,2786.93,7532.35,15/05/2015,,,
07-Nov-13,6187.25,2786.29,7601,14/05/2015,,,
06-Nov-13,6215.15,2785.65,7610.95,13/05/2015,,,
05-Nov-13,6253.15,2785.01,7720.2,12/05/2015,,,
03-Nov-13,6317.35,2784.38,7726.25,11/05/2015,,,
01-Nov-13,6307.2,2783.75,7680.25,10/05/2015,,,
31-Oct-13,6299.15,2782.48,7627.2,08/05/2015,,,
30-Oct-13,6251.7,2781.84,7534.8,07/05/2015,,,
29-Oct-13,6220.9,2781.21,7425.2,06/05/2015,,,
28-Oct-13,6101.1,2780.59,7415.2,05/05/2015,,,
25-Oct-13,6144.9,2779.97,7304.65,04/05/2015,,,
24-Oct-13,6164.35,2777.36,7366,30/04/2015,,,
23-Oct-13,6178.35,2776.72,7439.45,29/04/2015,,,
22-Oct-13,6202.8,2776.08,7441.1,28/04/2015,,,
21-Oct-13,6204.95,2775.45,7452.9,27/04/2015,,,
18-Oct-13,6189.35,2774.82,7419.95,26/04/2015,,,
17-Oct-13,6045.85,2773.54,7344.45,24/04/2015,,,
15-Oct-13,6089.05,2772.91,7245.5,23/04/2015,,,
14-Oct-13,6112.7,2772.27,7277.4,22/04/2015,,,
11-Oct-13,6096.2,2771.64,7368.7,21/04/2015,,,
10-Oct-13,6020.95,2771,7323.55,20/04/2015,,,
09-Oct-13,6007.45,2770.37,7321.55,19/04/2015,,,
08-Oct-13,5928.4,2769.1,7293.4,17/04/2015,,,
07-Oct-13,5906.15,2768.46,7218.45,16/04/2015,,,
04-Oct-13,5907.3,2767.83,7209.8,15/04/2015,,,
03-Oct-13,5909.7,2767.19,7160.35,14/04/2015,,,
01-Oct-13,5780.05,2766.56,7147.9,13/04/2015,,,
30-Sep-13,5735.3,2765.93,7037.35,12/04/2015,,,
27-Sep-13,5833.2,2764.67,6997.95,10/04/2015,,,
26-Sep-13,5882.25,2764.06,7052.5,09/04/2015,,,
25-Sep-13,5873.85,2763.43,7053.75,08/04/2015,,,
24-Sep-13,5892.45,2762.81,7057.3,07/04/2015,,,
23-Sep-13,5889.75,2762.16,7027.8,06/04/2015,,,
20-Sep-13,6012.1,2761.48,7016.85,05/04/2015,,,
19-Sep-13,6115.55,2757.63,7085.35,31/03/2015,,,
18-Sep-13,5899.45,2756.34,7180.55,30/03/2015,,,
17-Sep-13,5850.2,2755.69,6977.75,29/03/2015,,,
16-Sep-13,5840.55,2754.38,6939.9,27/03/2015,,,
13-Sep-13,5850.6,2753.72,6961.65,26/03/2015,,,
12-Sep-13,5850.7,2753.09,6996.95,25/03/2015,,,
11-Sep-13,5913.15,2752.46,6945.85,24/03/2015,,,
10-Sep-13,5896.75,2751.86,6997.55,23/03/2015,,,
06-Sep-13,5680.4,2751.25,6889,22/03/2015,,,
05-Sep-13,5592.95,2749.93,6767.55,20/03/2015,,,
04-Sep-13,5448.1,2749.29,6724.5,19/03/2015,,,
03-Sep-13,5341.45,2748.66,6613.6,18/03/2015,,,
02-Sep-13,5550.75,2748.04,6545.65,17/03/2015,,,
30-Aug-13,5471.8,2747.4,6701.05,16/03/2015,,,
29-Aug-13,5409.05,2746.77,6589.8,15/03/2015,,,
28-Aug-13,5285,2745.45,6550.25,13/03/2015,,,
27-Aug-13,5287.45,2744.82,6456.25,12/03/2015,,,
26-Aug-13,5476.5,2744.2,6526.3,11/03/2015,,,
23-Aug-13,5471.75,2743.58,6687.05,10/03/2015,,,
22-Aug-13,5408.45,2742.95,6640.55,09/03/2015,,,
21-Aug-13,5302.55,2742.34,6559.6,08/03/2015,,,
20-Aug-13,5401.45,2740.44,6485.4,05/03/2015,,,
19-Aug-13,5414.75,2739.77,6581.15,04/03/2015,,,
16-Aug-13,5507.85,2739.12,6621.15,03/03/2015,,,
14-Aug-13,5742.3,2738.47,6748.3,02/03/2015,,,
13-Aug-13,5699.3,2737.85,6960.75,01/03/2015,,,
12-Aug-13,5612.4,2736.57,6930.75,27/02/2015,,,
08-Aug-13,5565.65,2735.93,6827.6,26/02/2015,,,
07-Aug-13,5519.1,2735.28,6723.1,25/02/2015,,,
06-Aug-13,5542.25,2734.65,6640.9,24/02/2015,,,
05-Aug-13,5685.4,2734.03,6557.05,23/02/2015,,,
02-Aug-13,5677.9,2733.42,6722.2,22/02/2015,,,
01-Aug-13,5727.85,2732.16,6702.2,20/02/2015,,,
31-Jul-13,5742,2731.54,6777.3,19/02/2015,,,
30-Jul-13,5755.05,2730.91,6872.95,18/02/2015,,,
29-Jul-13,5831.65,2730.28,6858.15,17/02/2015,,,
26-Jul-13,5886.2,2729.67,7029.05,16/02/2015,,,
25-Jul-13,5907.5,2729.05,7120.9,15/02/2015,,,
24-Jul-13,5990.5,2727.8,7197.65,13/02/2015,,,
23-Jul-13,6077.8,2727.18,7267.35,12/02/2015,,,
22-Jul-13,6031.8,2726.55,7408.55,11/02/2015,,,
19-Jul-13,6029.2,2725.94,7390.5,10/02/2015,,,
18-Jul-13,6038.05,2725.32,7408.1,09/02/2015,,,
17-Jul-13,5973.3,2724.7,7468.3,08/02/2015,,,
16-Jul-13,5955.25,2723.46,7393,06/02/2015,,,
15-Jul-13,6030.8,2722.84,7453.65,05/02/2015,,,
12-Jul-13,6009,2722.22,7548.7,04/02/2015,,,
11-Jul-13,5935.1,2721.59,7459.7,03/02/2015,,,
10-Jul-13,5816.7,2720.98,7438.1,02/02/2015,,,
09-Jul-13,5859,2720.36,7384.1,01/02/2015,,,
08-Jul-13,5811.55,2719.11,7418.55,30/01/2015,,,
05-Jul-13,5867.9,2718.48,7360.3,29/01/2015,,,
04-Jul-13,5836.95,2717.86,7379.45,28/01/2015,,,
03-Jul-13,5770.9,2717.24,7359.8,27/01/2015,,,
02-Jul-13,5857.55,2716.62,7311.05,26/01/2015,,,
01-Jul-13,5898.85,2714.79,7467.8,23/01/2015,,,
28-Jun-13,5842.2,2714.17,7511.1,22/01/2015,,,
27-Jun-13,5682.35,2713.56,7342.4,21/01/2015,,,
26-Jun-13,5588.7,2712.94,7138.25,20/01/2015,,,
25-Jun-13,5609.1,2712.32,7085.75,19/01/2015,,,
24-Jun-13,5590.25,2711.7,7085.95,18/01/2015,,,
21-Jun-13,5667.65,2710.47,7126.65,16/01/2015,,,
20-Jun-13,5655.9,2709.85,7319.2,15/01/2015,,,
19-Jun-13,5822.25,2709.22,7429.4,14/01/2015,,,
18-Jun-13,5813.6,2708.6,7614.5,13/01/2015,,,
17-Jun-13,5850.05,2707.98,7578,12/01/2015,,,
14-Jun-13,5808.4,2707.36,7537.45,11/01/2015,,,
13-Jun-13,5699.1,2706.12,7489.2,09/01/2015,,,
12-Jun-13,5760.2,2705.5,7386.85,08/01/2015,,,
11-Jun-13,5788.8,2704.88,7530.65,07/01/2015,,,
10-Jun-13,5878,2704.27,7558.35,06/01/2015,,,
07-Jun-13,5881,2703.65,7701.3,05/01/2015,,,
06-Jun-13,5921.4,2703.03,7804.3,04/01/2015,,,
05-Jun-13,5923.85,2701.79,7864.8,02/01/2015,,,
04-Jun-13,5919.45,2701.18,7872.85,01/01/2015,,,
03-Jun-13,5939.3,2700.53,7848.45,31/12/2014,,,
31-May-13,5985.95,2699.83,7815.1,30/12/2014,,,
30-May-13,6124.05,2699.2,7821.8,29/12/2014,,,
29-May-13,6104.3,2698.58,7902.05,28/12/2014,,,
28-May-13,6111.25,2697.34,7911.05,26/12/2014,,,
27-May-13,6083.15,2696.73,7959.15,25/12/2014,,,
24-May-13,5983.55,2696.11,7914.8,24/12/2014,,,
23-May-13,5967.05,2695.5,7820.2,23/12/2014,,,
22-May-13,6094.5,2694.88,7802.05,22/12/2014,,,
21-May-13,6114.1,2694.29,7966.85,21/12/2014,,,
20-May-13,6156.9,2693.06,8057.7,19/12/2014,,,
17-May-13,6187.3,2692.44,8130.35,18/12/2014,,,
16-May-13,6169.9,2691.83,8186.65,17/12/2014,,,
15-May-13,6146.75,2691.23,8142,16/12/2014,,,
14-May-13,5995.4,2690.63,8093.65,15/12/2014,,,
13-May-13,5980.45,2690.02,7926.05,14/12/2014,,,
11-May-13,6107.25,2688.81,7884.95,12/12/2014,,,
10-May-13,6094.75,2688.18,8030.9,11/12/2014,,,
09-May-13,6050.15,2687.57,8009.45,10/12/2014,,,
08-May-13,6069.3,2686.96,7983.8,09/12/2014,,,
07-May-13,6043.55,2686.34,8042.15,08/12/2014,,,
06-May-13,5971.05,2685.73,8039.65,07/12/2014,,,
03-May-13,5944,2684.5,7968.9,05/12/2014,,,
02-May-13,5999.35,2683.89,7897.1,04/12/2014,,,
30-Apr-13,5930.2,2683.28,7913.1,03/12/2014,,,
29-Apr-13,5904.1,2682.66,7818.6,02/12/2014,,,
26-Apr-13,5871.45,2682.04,7810.4,01/12/2014,,,
25-Apr-13,5916.3,2681.41,7715.15,30/11/2014,,,
23-Apr-13,5836.9,2680.18,7777.95,28/11/2014,,,
22-Apr-13,5834.4,2679.56,7734.55,27/11/2014,,,
18-Apr-13,5783.1,2678.94,7764.8,26/11/2014,,,
17-Apr-13,5688.7,2678.32,7624.1,25/11/2014,,,
16-Apr-13,5688.95,2677.7,7541.45,24/11/2014,,,
15-Apr-13,5568.4,2677.08,7524.5,23/11/2014,,,
12-Apr-13,5528.55,2675.85,7421.45,21/11/2014,,,
11-Apr-13,5594,2675.23,7419.55,20/11/2014,,,
10-Apr-13,5558.7,2674.61,7425.55,19/11/2014,,,
09-Apr-13,5495.1,2673.99,7434.8,18/11/2014,,,
08-Apr-13,5542.95,2673.37,7370.65,17/11/2014,,,
05-Apr-13,5553.25,2672.75,7429.6,16/11/2014,,,
04-Apr-13,5574.75,2671.51,7422.75,14/11/2014,,,
03-Apr-13,5672.9,2670.9,7402.7,13/11/2014,,,
02-Apr-13,5748.1,2670.28,7546.35,12/11/2014,,,
01-Apr-13,5704.4,2669.67,7604.4,11/11/2014,,,
28-Mar-13,5682.55,2669.05,7486.85,10/11/2014,,,
26-Mar-13,5641.6,2668.43,7401.6,09/11/2014,,,
25-Mar-13,5633.85,2667.21,7291.05,07/11/2014,,,
22-Mar-13,5651.35,2666.56,7304.2,06/11/2014,,,
21-Mar-13,5658.75,2665.93,7317.25,05/11/2014,,,
20-Mar-13,5694.4,2665.31,7336.5,04/11/2014,,,
19-Mar-13,5745.95,2664.69,7427.05,03/11/2014,,,
18-Mar-13,5835.25,2664.06,7584.55,02/11/2014,,,
15-Mar-13,5872.6,2662.81,7700.8,31/10/2014,,,
14-Mar-13,5908.95,2662.18,7725.7,30/10/2014,,,
13-Mar-13,5851.2,2661.55,7789.1,29/10/2014,,,
12-Mar-13,5914.1,2660.92,7728.1,28/10/2014,,,
11-Mar-13,5942.35,2660.3,7807.95,27/10/2014,,,
08-Mar-13,5945.7,2659.68,7855.75,26/10/2014,,,
07-Mar-13,5863.3,2657.14,7847,22/10/2014,,,
06-Mar-13,5818.6,2656.58,7766,21/10/2014,,,
05-Mar-13,5784.25,2655.95,7716.6,20/10/2014,,,
04-Mar-13,5698.5,2655.33,7634.5,19/10/2014,,,
01-Mar-13,5719.7,2654.09,7508.45,17/10/2014,,,
28-Feb-13,5693.05,2653.47,7622.4,16/10/2014,,,
27-Feb-13,5796.9,2652.85,7540.35,15/10/2014,,,
26-Feb-13,5761.35,2652.23,7779.4,14/10/2014,,,
25-Feb-13,5854.75,2651.59,7718.4,13/10/2014,,,
22-Feb-13,5850.3,2650.97,7862.2,12/10/2014,,,
21-Feb-13,5852.25,2649.73,7921.15,10/10/2014,,,
20-Feb-13,5943.05,2649.1,7925.15,09/10/2014,,,
19-Feb-13,5939.7,2648.48,8076.7,08/10/2014,,,
18-Feb-13,5898.2,2647.85,8068.65,07/10/2014,,,
15-Feb-13,5887.4,2647.22,7971.05,06/10/2014,,,
14-Feb-13,5896.95,2644,7925.2,01/10/2014,,,
13-Feb-13,5932.95,2643.41,7895.35,30/09/2014,,,
12-Feb-13,5922.5,2642.72,7997.1,29/09/2014,,,
11-Feb-13,5897.85,2642.08,8063,28/09/2014,,,
08-Feb-13,5903.5,2640.83,8093.35,26/09/2014,,,
07-Feb-13,5938.8,2640.21,8109.45,25/09/2014,,,
06-Feb-13,5959.2,2639.59,8171.8,24/09/2014,,,
05-Feb-13,5956.9,2638.96,8238.25,23/09/2014,,,
04-Feb-13,5987.25,2638.34,8229.9,22/09/2014,,,
01-Feb-13,5998.9,2637.71,8287.35,21/09/2014,,,
31-Jan-13,6034.75,2636.48,8357.45,19/09/2014,,,
30-Jan-13,6055.75,2635.85,8363.7,18/09/2014,,,
29-Jan-13,6049.9,2635.23,8303.9,17/09/2014,,,
28-Jan-13,6074.8,2634.6,8323.95,16/09/2014,,,
25-Jan-13,6074.65,2633.98,8378.85,15/09/2014,,,
24-Jan-13,6019.35,2633.36,8374.45,14/09/2014,,,
23-Jan-13,6054.3,2632.13,8205.95,12/09/2014,,,
22-Jan-13,6048.5,2631.52,8430,11/09/2014,,,
21-Jan-13,6082.3,2630.91,8504.75,10/09/2014,,,
18-Jan-13,6064.4,2630.3,8601.1,09/09/2014,,,
17-Jan-13,6039.2,2629.68,8591.35,08/09/2014,,,
16-Jan-13,6001.85,2629.06,8592.85,07/09/2014,,,
15-Jan-13,6056.6,2627.83,8567.05,05/09/2014,,,
14-Jan-13,6024.05,2627.21,8684.25,04/09/2014,,,
11-Jan-13,5951.3,2626.6,8664.55,03/09/2014,,,
10-Jan-13,5968.65,2625.97,8544,02/09/2014,,,
09-Jan-13,5971.5,2625.36,8699.55,01/09/2014,,,
08-Jan-13,6001.7,2624.76,8742.05,31/08/2014,,,
07-Jan-13,5988.4,2622.91,8791.05,28/08/2014,,,
04-Jan-13,6016.15,2622.3,8768.05,27/08/2014,,,
03-Jan-13,6009.5,2621.69,8746.95,26/08/2014,,,
02-Jan-13,5993.25,2621.07,8695.6,25/08/2014,,,
01-Jan-13,5950.85,2620.47,8633.55,24/08/2014,,,
31-Dec-12,5905.1,2619.24,8602.5,22/08/2014,,,
28-Dec-12,5908.35,2618.63,8505.1,21/08/2014,,,
27-Dec-12,5870.1,2618.03,8468.45,20/08/2014,,,
26-Dec-12,5905.6,2617.42,8395.5,19/08/2014,,,
24-Dec-12,5855.75,2616.82,8422.85,18/08/2014,,,
21-Dec-12,5847.7,2614.38,8358.55,14/08/2014,,,
20-Dec-12,5916.4,2613.78,8334.4,13/08/2014,,,
19-Dec-12,5929.6,2613.18,8471.6,12/08/2014,,,
18-Dec-12,5896.8,2612.58,8480.7,11/08/2014,,,
17-Dec-12,5857.9,2611.97,8426.7,10/08/2014,,,
14-Dec-12,5879.6,2610.76,8382.7,08/08/2014,,,
13-Dec-12,5851.5,2610.17,8361.75,07/08/2014,,,
12-Dec-12,5888,2609.56,8293.05,06/08/2014,,,
11-Dec-12,5898.8,2608.96,8370.75,05/08/2014,,,
10-Dec-12,5908.9,2608.36,8360.2,04/08/2014,,,
07-Dec-12,5907.4,2607.76,8436.2,03/08/2014,,,
06-Dec-12,5930.9,2606.56,8376.3,01/08/2014,,,
05-Dec-12,5900.5,2605.95,8378.15,31/07/2014,,,
04-Dec-12,5889.25,2605.35,8305.15,30/07/2014,,,
03-Dec-12,5870.95,2604.75,8290.95,29/07/2014,,,
30-Nov-12,5879.85,2604.15,8228.65,28/07/2014,,,
29-Nov-12,5825,2603.55,8139.8,27/07/2014,,,
27-Nov-12,5727.45,2602.36,8040.1,25/07/2014,,,
26-Nov-12,5635.9,2601.77,7947.7,24/07/2014,,,
23-Nov-12,5626.6,2601.19,7853.5,23/07/2014,,,
22-Nov-12,5627.75,2600.6,7787.25,22/07/2014,,,
21-Nov-12,5614.8,2600.01,7785.45,21/07/2014,,,
20-Nov-12,5571.55,2599.41,7756.65,20/07/2014,,,
19-Nov-12,5571.4,2598.21,7713.8,18/07/2014,,,
16-Nov-12,5574.05,2597.61,7775.15,17/07/2014,,,
15-Nov-12,5631,2597,7855.45,16/07/2014,,,
13-Nov-12,5666.95,2596.41,7939.8,15/07/2014,,,
12-Nov-12,5683.7,2595.8,7961.35,14/07/2014,,,
09-Nov-12,5686.25,2595.22,7909.3,13/07/2014,,,
08-Nov-12,5738.75,2594.02,7890.15,11/07/2014,,,
07-Nov-12,5760.1,2593.44,7966.75,10/07/2014,,,
06-Nov-12,5724.4,2592.85,7947.1,09/07/2014,,,
05-Nov-12,5704.2,2592.26,7869.15,08/07/2014,,,
02-Nov-12,5697.7,2591.66,7839.85,07/07/2014,,,
01-Nov-12,5645.05,2591.07,7876.1,06/07/2014,,,
31-Oct-12,5619.7,2589.87,7832.35,04/07/2014,,,
30-Oct-12,5597.9,2589.28,7763.05,03/07/2014,,,
29-Oct-12,5665.6,2588.67,7682.35,02/07/2014,,,
26-Oct-12,5664.3,2588.07,7766.55,01/07/2014,,,
25-Oct-12,5705.3,2587.37,7790.5,30/06/2014,,,
23-Oct-12,5691.4,2586.69,7882.25,29/06/2014,,,
22-Oct-12,5717.15,2585.47,7873.9,27/06/2014,,,
19-Oct-12,5684.25,2584.87,7909.25,26/06/2014,,,
18-Oct-12,5718.7,2584.27,7903.85,25/06/2014,,,
17-Oct-12,5660.25,2583.66,7945.35,24/06/2014,,,
16-Oct-12,5648,2583.07,7861.55,23/06/2014,,,
15-Oct-12,5687.25,2582.47,7859.3,22/06/2014,,,
12-Oct-12,5676.05,2581.28,7936.9,20/06/2014,,,
11-Oct-12,5708.05,2580.68,7921.5,19/06/2014,,,
10-Oct-12,5652.15,2580.07,7915.85,18/06/2014,,,
09-Oct-12,5704.6,2579.48,7814.55,17/06/2014,,,
08-Oct-12,5676,2578.87,7935.45,16/06/2014,,,
05-Oct-12,5746.95,2578.27,7885.9,15/06/2014,,,
04-Oct-12,5787.6,2577.07,7934.4,13/06/2014,,,
03-Oct-12,5731.25,2576.5,8007.65,12/06/2014,,,
01-Oct-12,5718.8,2575.9,7975.35,11/06/2014,,,
28-Sep-12,5703.3,2575.29,7916.85,10/06/2014,,,
27-Sep-12,5649.5,2574.69,7840.55,09/06/2014,,,
26-Sep-12,5663.45,2574.09,7744.7,08/06/2014,,,
25-Sep-12,5673.9,2572.87,7717.1,06/06/2014,,,
24-Sep-12,5669.6,2572.26,7688.95,05/06/2014,,,
21-Sep-12,5691.15,2571.66,7664.15,04/06/2014,,,
20-Sep-12,5554.25,2571.03,7650.35,03/06/2014,,,
18-Sep-12,5600.05,2570.42,7510.65,02/06/2014,,,
17-Sep-12,5610,2569.82,7563.55,01/06/2014,,,
14-Sep-12,5577.65,2568.61,7465.15,30/05/2014,,,
13-Sep-12,5435.35,2567.98,7340,29/05/2014,,,
12-Sep-12,5431,2567.37,7271,28/05/2014,,,
11-Sep-12,5390,2566.75,7296.2,27/05/2014,,,
10-Sep-12,5363.45,2566.15,7278.25,26/05/2014,,,
08-Sep-12,5358.7,2565.54,7254.5,25/05/2014,,,
07-Sep-12,5342.1,2564.32,7239.15,23/05/2014,,,
06-Sep-12,5238.4,2563.7,7203.1,22/05/2014,,,
05-Sep-12,5225.7,2563.09,7126.55,21/05/2014,,,
04-Sep-12,5274,2562.46,7098.6,20/05/2014,,,
03-Sep-12,5253.75,2561.85,7137.8,19/05/2014,,,
31-Aug-12,5258.5,2561.23,7074.1,18/05/2014,,,
30-Aug-12,5315.05,2560.01,7065.85,16/05/2014,,,
29-Aug-12,5287.8,2559.38,7072.05,15/05/2014,,,
28-Aug-12,5334.6,2558.77,7042.15,14/05/2014,,,
27-Aug-12,5350.25,2558.16,7083.1,13/05/2014,,,
24-Aug-12,5386.7,2557.55,7152.35,12/05/2014,,,
23-Aug-12,5415.35,2556.93,7207.65,11/05/2014,,,
22-Aug-12,5412.85,2555.71,7249.05,09/05/2014,,,
21-Aug-12,5421,2555.09,7257.9,08/05/2014,,,
17-Aug-12,5366.3,2554.48,7295.55,07/05/2014,,,
16-Aug-12,5362.95,2553.87,7275.75,06/05/2014,,,
14-Aug-12,5380.35,2553.25,7286.25,05/05/2014,,,
13-Aug-12,5347.9,2552.64,7303.45,04/05/2014,,,
10-Aug-12,5320.4,2551.4,7289.65,02/05/2014,,,
09-Aug-12,5322.95,2550.78,7239.65,01/05/2014,,,
08-Aug-12,5338,2550.16,7247.4,30/04/2014,,,
07-Aug-12,5336.7,2549.54,7272.25,29/04/2014,,,
06-Aug-12,5282.55,2548.92,7297,28/04/2014,,,
03-Aug-12,5215.7,2548.29,7287.2,27/04/2014,,,
02-Aug-12,5227.75,2547.04,7244.9,25/04/2014,,,
01-Aug-12,5240.5,2546.43,7255.9,24/04/2014,,,
31-Jul-12,5229,2545.8,7231.1,23/04/2014,,,
30-Jul-12,5199.8,2545.16,7168.5,22/04/2014,,,
27-Jul-12,5099.85,2544.53,7140.05,21/04/2014,,,
26-Jul-12,5043,2543.91,7023.75,20/04/2014,,,
25-Jul-12,5109.6,2542.05,7064.65,17/04/2014,,,
24-Jul-12,5128.2,2541.42,7210.8,16/04/2014,,,
23-Jul-12,5117.95,2540.79,7262.85,15/04/2014,,,
20-Jul-12,5205.1,2540.17,7227.8,14/04/2014,,,
19-Jul-12,5242.7,2538.26,7350.9,11/04/2014,,,
18-Jul-12,5216.3,2537.63,7376.1,10/04/2014,,,
17-Jul-12,5192.85,2536.99,7355.5,09/04/2014,,,
16-Jul-12,5197.25,2536.36,7334.45,08/04/2014,,,
13-Jul-12,5227.25,2535.73,7390.45,07/04/2014,,,
12-Jul-12,5235.25,2535.08,7431.85,06/04/2014,,,
11-Jul-12,5306.3,2533.79,7451.25,04/04/2014,,,
10-Jul-12,5345.35,2533.16,7472.6,03/04/2014,,,
09-Jul-12,5275.15,2532.51,7496.35,02/04/2014,,,
06-Jul-12,5316.95,2531.86,7402.4,01/04/2014,,,
05-Jul-12,5327.3,2530.99,7512.65,31/03/2014,,,
04-Jul-12,5302.55,2528.06,7562.9,28/03/2014,,,
03-Jul-12,5287.95,2527.04,7504.45,27/03/2014,,,
02-Jul-12,5278.6,2526.39,7466.6,26/03/2014,,,
29-Jun-12,5278.9,2525.72,7423.2,25/03/2014,,,
28-Jun-12,5149.15,2525.06,7351.8,24/03/2014,,,
27-Jun-12,5141.9,2524.4,7197,23/03/2014,,,
26-Jun-12,5120.8,2523.1,7194.45,21/03/2014,,,
25-Jun-12,5114.65,2522.44,7161.35,20/03/2014,,,
22-Jun-12,5146.05,2521.79,7119.4,19/03/2014,,,
21-Jun-12,5165,2521.15,7133.35,18/03/2014,,,
20-Jun-12,5120.55,2520.51,7128.7,17/03/2014,,,
19-Jun-12,5103.85,2518.61,7046.75,14/03/2014,,,
18-Jun-12,5064.25,2517.97,6970,13/03/2014,,,
15-Jun-12,5139.05,2517.34,6943.15,12/03/2014,,,
14-Jun-12,5054.75,2516.71,7032.3,11/03/2014,,,
13-Jun-12,5121.45,2516.09,6977.1,10/03/2014,,,
12-Jun-12,5115.9,2515.49,7076.75,09/03/2014,,,
11-Jun-12,5054.1,2514.27,7077.2,07/03/2014,,,
08-Jun-12,5068.35,2513.64,7012.45,06/03/2014,,,
07-Jun-12,5049.65,2513.04,7033.85,05/03/2014,,,
06-Jun-12,4997.1,2512.44,7005.35,04/03/2014,,,
05-Jun-12,4863.3,2511.83,6946.2,03/03/2014,,,
04-Jun-12,4848.15,2511.22,6801.75,02/03/2014,,,
01-Jun-12,4841.6,2510.06,6769.75,28/02/2014,,,
31-May-12,4924.25,2509.46,6785.35,27/02/2014,,,
30-May-12,4950.75,2508.86,6898.4,26/02/2014,,,
29-May-12,4990.1,2508.27,6883.35,25/02/2014,,,
28-May-12,4985.65,2507.66,6996.2,24/02/2014,,,
25-May-12,4920.4,2507.07,7029.15,23/02/2014,,,
24-May-12,4921.4,2505.9,6914.3,21/02/2014,,,
23-May-12,4835.65,2505.31,6873.8,20/02/2014,,,
22-May-12,4860.5,2504.72,6821.85,19/02/2014,,,
21-May-12,4906.05,2504.14,6857.35,18/02/2014,,,
18-May-12,4891.45,2503.55,6903.25,17/02/2014,,,
17-May-12,4870.2,2502.97,6867.3,16/02/2014,,,
16-May-12,4858.25,2501.79,6886.55,14/02/2014,,,
15-May-12,4942.8,2501.18,6902.05,13/02/2014,,,
14-May-12,4907.8,2500.6,6962.15,12/02/2014,,,
11-May-12,4928.9,2500.01,6922.65,11/02/2014,,,
10-May-12,4965.7,2499.42,6985.75,10/02/2014,,,
09-May-12,4974.8,2498.84,7063.3,09/02/2014,,,
08-May-12,4999.95,2497.69,7055.2,07/02/2014,,,
07-May-12,5114.15,2497.1,7132.9,06/02/2014,,,
04-May-12,5086.85,2496.53,7240.1,05/02/2014,,,
03-May-12,5188.4,2495.95,7215.45,04/02/2014,,,
02-May-12,5239.15,2495.37,7358.2,03/02/2014,,,
30-Apr-12,5248.15,2494.79,7443.75,02/02/2014,,,
28-Apr-12,5209,2493.63,7471.05,31/01/2014,,,
27-Apr-12,5190.6,2493.05,7415.9,30/01/2014,,,
26-Apr-12,5189,2492.48,7368.6,29/01/2014,,,
25-Apr-12,5202,2491.9,7389.25,28/01/2014,,,
24-Apr-12,5222.65,2491.3,7430.25,27/01/2014,,,
23-Apr-12,5200.6,2490.71,7490.1,26/01/2014,,,
20-Apr-12,5290.85,2489.52,7509.1,24/01/2014,,,
19-Apr-12,5332.4,2488.93,7626.4,23/01/2014,,,
18-Apr-12,5300,2488.33,7697.65,22/01/2014,,,
17-Apr-12,5289.7,2487.74,7700.05,21/01/2014,,,
16-Apr-12,5226.2,2487.14,7672,20/01/2014,,,
13-Apr-12,5207.45,2486.55,7604.4,19/01/2014,,,
12-Apr-12,5276.85,2485.35,7579.6,17/01/2014,,,
11-Apr-12,5226.85,2484.76,7652,16/01/2014,,,
10-Apr-12,5243.6,2484.16,7594.05,15/01/2014,,,
09-Apr-12,5234.4,2483.56,7641.3,14/01/2014,,,
04-Apr-12,5322.9,2482.97,7671.9,13/01/2014,,,
03-Apr-12,5358.5,2482.37,7810.15,12/01/2014,,,
02-Apr-12,5317.9,2481.17,7823.5,10/01/2014,,,
30-Mar-12,5295.55,2480.59,7767.15,09/01/2014,,,
29-Mar-12,5178.85,2479.99,7711.4,08/01/2014,,,
28-Mar-12,5194.75,2479.39,7517.7,07/01/2014,,,
27-Mar-12,5243.15,2478.79,7498.35,06/01/2014,,,
26-Mar-12,5184.25,2478.2,7581.55,05/01/2014,,,
23-Mar-12,5278.2,2477.01,7551.05,03/01/2014,,,
